layer,type,comparison_group,index,score,mean_deviant,mean_factual,ent_deviant,ent_factual
10,neuron_activation,Hallucinations_vs_Factual,1553,0.5644274950027466,-0.32563793659210205,-0.7436010241508484,,
11,neuron_activation,Impossible_vs_Factual,9657,0.6788641810417175,0.13860955834388733,0.035720281302928925,,
11,neuron_activation,Impossible_vs_Factual,9692,0.6621402502059937,0.21235588192939758,0.04548424854874611,,
11,neuron_activation,Impossible_vs_Factual,122,0.6492356061935425,0.34667086601257324,0.08248929679393768,,
11,neuron_activation,Impossible_vs_Factual,6591,0.6303499937057495,0.16725167632102966,0.07899867743253708,,
11,neuron_activation,Impossible_vs_Factual,8446,0.6237331032752991,0.3855149745941162,-0.012234523892402649,,
11,neuron_activation,Impossible_vs_Factual,9111,0.5884568691253662,-0.006617568898946047,-0.1052524670958519,,
11,neuron_activation,Impossible_vs_Factual,3683,0.583541214466095,0.1266430765390396,0.02171270363032818,,
11,neuron_activation,Impossible_vs_Factual,7262,0.5771062970161438,-0.04431203380227089,-0.11959441006183624,,
11,neuron_activation,Impossible_vs_Factual,8204,0.5692070126533508,-0.0899650901556015,-0.15957817435264587,,
11,neuron_activation,Impossible_vs_Factual,8892,0.5676665902137756,0.07458557188510895,0.0044583543203771114,,
11,neuron_activation,Hallucinations_vs_Factual,6591,0.7149286270141602,0.18995462357997894,0.07899867743253708,,
11,neuron_activation,Hallucinations_vs_Factual,9657,0.6735331416130066,0.13488039374351501,0.035720281302928925,,
11,neuron_activation,Hallucinations_vs_Factual,8837,0.6571561694145203,-0.07743764668703079,-0.16596220433712006,,
11,neuron_activation,Hallucinations_vs_Factual,122,0.6239016056060791,0.3206928074359894,0.08248929679393768,,
11,neuron_activation,Hallucinations_vs_Factual,4115,0.6126778721809387,0.05754508078098297,-0.03337010741233826,,
11,neuron_activation,Hallucinations_vs_Factual,8446,0.6056861281394958,0.28815144300460815,-0.012234523892402649,,
11,neuron_activation,Hallucinations_vs_Factual,7391,0.5958237648010254,0.03862002491950989,-0.04783271625638008,,
11,neuron_activation,Hallucinations_vs_Factual,4375,0.5778487920761108,-0.04831840470433235,-0.1306976079940796,,
11,neuron_activation,Hallucinations_vs_Factual,8185,0.5751029253005981,-0.025113217532634735,-0.17250144481658936,,
11,neuron_activation,Hallucinations_vs_Factual,5825,0.5701010823249817,0.0828791931271553,-0.0004166322760283947,,
12,neuron_activation,Impossible_vs_Factual,7483,0.72932368516922,-0.04636221006512642,-0.12652373313903809,,
12,neuron_activation,Impossible_vs_Factual,8216,0.69401615858078,0.1015545204281807,0.007471193093806505,,
12,neuron_activation,Impossible_vs_Factual,5795,0.6603624224662781,0.025149738416075706,-0.07527775317430496,,
12,neuron_activation,Impossible_vs_Factual,1792,0.6222202777862549,0.004702531732618809,-0.05914680287241936,,
12,neuron_activation,Impossible_vs_Factual,7106,0.6219668388366699,0.05486828088760376,-0.004700541961938143,,
12,neuron_activation,Impossible_vs_Factual,8420,0.6122814416885376,-0.00367269036360085,-0.08554650843143463,,
12,neuron_activation,Impossible_vs_Factual,5567,0.6093977689743042,0.12626342475414276,0.058443039655685425,,
